"Burun Ruuk Scamp";"44";"2";"0";"2";"2";"69";"4041";"0.95";"1.05";"1";"1";"0.75";"1.25";"0.95";"0.65";"0.8";"0.5";"0.65";"0.8";"0.1";"0.4"
"Burun Ruuk Scamp";"44";"2";"0";"2";"2";"0";"4041";"0.95";"1.05";"1";"1";"0.75";"1.25";"0.95";"0.65";"0.8";"0.5";"0.65";"0.8";"0.1";"0.4"
"Burun Ruuk Scamp";"44";"2";"0";"2";"2";"1";"4041";"0.95";"1.05";"1";"1";"0.75";"1.25";"0.95";"0.65";"0.8";"0.5";"0.65";"0.8";"0.1";"0.4"
"Lividus Shreth";"44";"2";"0";"2";"2";"1";"6671";"0.37";"0.55";"0.8";"0.6";"0.61";"0.17";"0.36";"0.58";"0.75";"1";"0.5";"1";"0.42";"0.5"
"Tumerok Officer";"44";"2";"0";"2";"2";"24";"6305";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1"
"Tumerok Officer";"44";"2";"0";"2";"2";"4";"6305";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1"
"Tumerok Officer";"44";"2";"0";"2";"2";"30";"6305";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1"
"Tumerok Officer";"44";"2";"0";"2";"2";"0";"6305";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1"
"Tumerok Officer";"44";"2";"0";"2";"2";"0";"6305";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1"
"Fetid Moarsman";"45";"2";"0";"2";"2";"24";"6500";"0.39";"0.57";"0.57";"0.25";"0.4";"1.13";"0.7";"0.55";"0.8";"0.8";"1";"0.38";"0.8";"1"
"Skeleton Lord";"45";"2";"0";"2";"2";"1";"4000";"0.37";"0.16";"0.5";"0.05";"0.82";"0.17";"0.33";"0.58";"0.25";"1";"0.9";"0.3";"0.42";"0.4"
"Skeleton Lord";"45";"2";"0";"2";"2";"1";"4000";"0.37";"0.16";"0.5";"0.05";"0.82";"0.17";"0.33";"0.58";"0.25";"1";"0.9";"0.3";"0.42";"0.4"
"Skeleton Lord";"45";"2";"0";"2";"2";"1";"4000";"0.37";"0.16";"0.5";"0.05";"0.82";"0.17";"0.33";"0.58";"0.25";"1";"0.9";"0.3";"0.42";"0.4"
"Sahoni Arsanc";"45";"2";"0";"2";"2";"1";"6500";"1";"1.2";"1.2";"1.2";"1";"1.2";"1.2";"0.9";"0.5";"0.7";"0.9";"0.2";"0.7";"0.6"
"Servant Berkholt the Burly";"45";"2";"0";"1";"2";"0";"3313";"1";"1";"1";"0.72";"1";"1";"0.72";"1";"1";"1";"1";"0.5";"1";"0.5"
"Servant Daryam ibn Zubed";"45";"2";"0";"1";"2";"0";"3313";"1";"1";"1";"0.72";"1";"1";"0.72";"1";"1";"1";"1";"0.5";"1";"0.5"
"Servant Ellimar Jorning";"45";"2";"0";"1";"2";"0";"3313";"1";"1";"1";"0.72";"1";"1";"0.72";"1";"1";"1";"1";"0.5";"1";"0.5"
"Servant Muhiza bint Murqidh";"45";"2";"0";"1";"2";"0";"3313";"1";"1";"1";"0.72";"1";"1";"0.72";"1";"1";"1";"1";"0.5";"1";"0.5"
"Servant Nihara bint Umar";"45";"2";"0";"1";"2";"0";"3313";"1";"1";"1";"0.72";"1";"1";"0.72";"1";"1";"1";"1";"0.5";"1";"0.5"
"Servant Sang Nen-Kai";"45";"2";"0";"1";"2";"0";"3313";"1";"1";"1";"0.72";"1";"1";"0.72";"1";"1";"1";"1";"0.5";"1";"0.5"
"Servant Sung Wenxio";"45";"2";"0";"1";"2";"0";"3313";"1";"1";"1";"0.72";"1";"1";"0.72";"1";"1";"1";"1";"0.5";"1";"0.5"
"Servant Thiuda the Sharp-Eyed";"45";"2";"0";"1";"2";"0";"3313";"1";"1";"1";"0.72";"1";"1";"0.72";"1";"1";"1";"1";"0.5";"1";"0.5"
"Dirrich, the Warden";"45";"2";"0";"1";"2";"1";"3313";"1";"1";"1";"0.72";"1";"1";"0.72";"1";"1";"1";"1";"0.5";"1";"0.5"
"Singular Virindi Servant";"45";"2";"0";"1";"2";"8";"3313";"1";"1";"1";"0.72";"1";"1";"0.72";"1";"1";"1";"1";"0.5";"1";"0.5"
"Brutish Monouga";"46";"2";"0";"2";"2";"19";"6694";"0.3";"0.74";"0.04";"0.6";"0.04";"0.36";"0.07";"0.6";"0.9";"0.45";"0.45";"1";"0.75";"0.55"
"Highwayman";"47";"2";"0";"2";"2";"17";"4232";"0.9";"1";"1.1";"0.4";"0.4";"1";"0.6";"0.87";"0.87";"0.87";"0.87";"0.87";"0.87";"0.87"
"Horrible Mu-miyah";"49";"2";"0";"0";"4";"14";"7640";"0.59";"0.44";"0.59";"0.03";"0.4";"1";"0.32";"0.75";"0.58";"0.75";"1";"0.25";"1";"0.46"
"Lord Kelannik";"49";"2";"0.25";"2";"2";"1";"7721";"1.1";"1";"0.8";"1.1";"0.8";"1.1";"1.1";"0.6";"0.3";"0.9";"1";"0.3";"0.4";"0.4"
"Bronze Statue of a Skeleton";"49";"2";"0";"2";"2";"16";"7827";"1.2";"1.2";"1.3";"1.2";"1.2";"0.8";"1";"0.1";"0.1";"0.2";"0.5";"0.5";"1";"0.8"
"Grizzled Monouga";"49";"2";"0";"2";"2";"1";"8000";"1.2";"1.2";"1.4";"1";"1.4";"1.5";"1.4";"0.6";"0.9";"0.4";"0.4";"1";"0.7";"0.5"
"Banderling Rogue";"50";"2";"0";"2";"2";"2";"6591";"0.46";"0.31";"0.52";"0.46";"0.83";"0.31";"1.09";"0.76";"0.65";"0.5";"1.08";"0.76";"0.65";"1.32"
"Burun Ruuk Adept";"53";"2";"0";"2";"2";"0";"5693";"0.85";"1.05";"1";"1";"0.6";"1.25";"0.9";"0.75";"0.95";"0.6";"0.75";"0.9";"0.1";"0.4"
"Burun Ruuk Adept";"53";"2";"0";"2";"2";"0";"5693";"0.85";"1.05";"1";"1";"0.6";"1.25";"0.9";"0.75";"0.95";"0.6";"0.75";"0.9";"0.1";"0.4"
"Manipulated Doll";"53";"2";"0";"0";"4";"0";"9035";"1";"1";"1";"0.79";"1";"1";"0.79";"1";"1";"1";"1";"0.5";"1";"0.5"
"Tinkered Doll";"53";"2";"0";"0";"4";"0";"9035";"1";"1";"1";"0.79";"1";"1";"0.79";"1";"1";"1";"1";"0.5";"1";"0.5"
"Olthoi Worker";"53";"2";"0";"2";"2";"3";"9075";"0.64";"0.8";"0.6";"1";"1";"1.2";"1";"0.75";"1";"1";"0.75";"0.75";"0.42";"0.25"
"Glacial Golem";"53";"2";"0";"0";"4";"0";"8527";"0.55";"0.9";"0.5";"1.8";"0.3";"0.8";"0.8";"0.45";"0.1";"0.5";"0.7";"0.05";"1";"1"
"High Tumerok";"53";"2";"0";"2";"2";"13";"8793";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1"
"High Tumerok";"53";"2";"0";"2";"2";"1";"8793";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1"
"High Tumerok";"53";"2";"0";"2";"2";"21";"8793";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1"
"High Tumerok";"53";"2";"0";"2";"2";"0";"8793";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1"
"Tumerok Commander";"53";"2";"0";"2";"2";"32";"8793";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1"
"Tumerok Commander";"53";"2";"0";"2";"2";"38";"8793";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1"
"High Tumerok";"53";"2";"0";"2";"2";"0";"8793";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1"
"Tumerok Controller";"53";"2";"0";"2";"2";"11";"8793";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1"
"Tumerok Controller";"53";"2";"0";"2";"2";"20";"8793";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1"
"Olthoi Worker";"53";"2";"0";"2";"2";"267";"9075";"0.64";"0.8";"0.6";"1";"1";"1.2";"1";"0.75";"1";"1";"0.75";"0.75";"0.42";"0.25"
"Gold Phyntos Wasp";"53";"2";"0";"0";"4";"115";"8287";"0.8";"0.8";"0.5";"0.64";"0.64";"0.64";"0.17";"1";"1";"1";"0.75";"0.75";"0.75";"0.25"
"Drudge Stalker";"53";"2";"0";"2";"2";"306";"8226";"0.86";"0.69";"0.9";"0.86";"0.9";"0.86";"0.36";"0.9";"0.61";"1";"1";"0.9";"0.9";"0.23"
"Horned Chittick";"53";"2";"0";"2";"2";"0";"7871";"0.22";"0.7";"0.28";"0.3";"0.45";"0.26";"0.45";"0.53";"1";"0.5";"0.7";"0.5";"0.4";"0.7"
"Slithayr Tentacle";"53";"2";"0";"0";"4";"0";"8926";"0.73";"0.44";"0.44";"0.27";"0.73";"0.44";"0.27";"0.86";"0.42";"0.42";"0.86";"0.25";"0.42";"0.25"
"Impious Lichen High Priest";"53";"2";"0";"2";"2";"1";"8800";"1";"1.2";"1.2";"1.3";"1";"1.6";"1.5";"1";"0.5";"0.7";"1";"0.2";"0.7";"0.6"
"Olthoi Worker";"53";"2";"0";"2";"2";"0";"9075";"0.64";"0.8";"0.6";"1";"1";"1.2";"1";"0.75";"1";"1";"0.75";"0.75";"0.42";"0.25"
"Unstable Magma Golem";"53";"2";"0";"0";"4";"35";"8645";"1.77";"0.79";"0.79";"0.7";"100";"0.75";"0.79";"0.9";"0.33";"0.33";"0";"1";"0.2";"0.33"
"Sewer Rat";"53";"2";"0";"2";"2";"178";"9350";"0.63";"0.63";"0.8";"0.51";"0.7";"0.06";"0.8";"0.75";"0.75";"1";"1";"0.58";"0.15";"1"
"Sufut Zefir";"53";"2";"0";"0";"4";"34";"9469";"0.8";"0.55";"0.67";"0.55";"0.47";"0.55";"0.09";"1";"0.75";"0.86";"0.08";"0.75";"0.75";"0.25"
"Banderling Striker";"53";"2";"0";"2";"2";"122";"8329";"0.46";"0.31";"0.52";"0.46";"0.83";"0.31";"1.09";"0.76";"0.65";"0.5";"1.08";"0.76";"0.65";"1.32"
"Lithos Raider";"53";"2";"0";"2";"2";"46";"9034";"0.56";"0.56";"0.56";"0.34";"0.14";"0.85";"0.8";"0.66";"0.66";"0.66";"0.25";"0.42";"0.9";"1"
"Virulent Grievver";"53";"2";"0";"0";"4";"13";"8645";"0.6";"0.69";"0.89";"0.25";"0.25";"0.25";"0.25";"1";"0.9";"0.67";"0.25";"0.25";"0.25";"0.25"
"Lithos Raider";"53";"2";"0";"2";"2";"14";"9034";"0.56";"0.56";"0.56";"0.34";"0.14";"0.85";"0.8";"0.66";"0.66";"0.66";"0.25";"0.42";"0.9";"1"
"Innocent Doll";"53";"2";"0";"0";"4";"43";"8917";"1";"1";"1";"0.79";"1";"1";"0.79";"1";"1";"1";"1";"0.5";"1";"0.5"
"Pristine Doll";"53";"2";"0";"0";"4";"55";"9035";"1";"1";"1";"0.79";"1";"1";"0.79";"1";"1";"1";"1";"0.5";"1";"0.5"
"Ancient Mu-miyah";"53";"2";"0";"0";"4";"21";"8524";"0.59";"0.44";"0.59";"0.03";"0.4";"1";"0.32";"0.75";"0.58";"0.75";"1";"0.25";"1";"0.46"
"Northern Black Claw Raider";"53";"2";"0";"2";"2";"0";"8226";"0.86";"0.69";"0.9";"0.86";"0.9";"0.86";"0.36";"0.9";"0.61";"1";"1";"0.9";"0.9";"0.23"
"Southern Black Claw Raider";"53";"2";"0";"2";"2";"0";"8226";"0.86";"0.69";"0.9";"0.86";"0.9";"0.86";"0.36";"0.9";"0.61";"1";"1";"0.9";"0.9";"0.23"
"Narrow Rift";"53";"2";"0";"0";"4";"6";"8634";"1";"1";"1";"1.19";"100";"2.78";"1";"1";"1";"1";"0";"0.65";"0.3";"1"
"Olthoi Worker";"53";"2";"0";"2";"1";"0";"3025";"0.64";"0.8";"0.6";"0.64";"0.64";"0.36";"0.17";"0.75";"1";"1";"0.75";"0.75";"0.42";"0.25"
"Olthoi Worker";"53";"2";"0";"2";"1";"53";"3025";"0.64";"0.8";"0.6";"0.64";"0.64";"0.36";"0.17";"0.75";"1";"1";"0.75";"0.75";"0.42";"0.25"
"Hea Nualuan";"53";"2";"0";"2";"2";"0";"8311";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1"
"Aun Itealuan";"53";"2";"0";"2";"2";"0";"8667";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1"
"Aun Nualuan";"53";"2";"0";"2";"2";"0";"8667";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1"
"Tumerok Commander";"53";"2";"0";"2";"2";"15";"8793";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1"
"Tumerok Commander";"53";"2";"0";"2";"2";"39";"8793";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1"
"Tumerok Commander";"53";"2";"0";"2";"2";"15";"8793";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1"
"Tumerok Commander";"53";"2";"0";"2";"2";"36";"8793";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1"
"Tumerok Controller";"53";"2";"0";"2";"2";"20";"8793";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1"
"Tumerok Controller";"53";"2";"0";"2";"2";"24";"8793";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1"
"Tumerok Controller";"53";"2";"0";"2";"2";"14";"8793";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1"
"Tumerok Controller";"53";"2";"0";"2";"2";"14";"8793";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1"
"Glacial Golem";"53";"2";"0";"0";"4";"154";"8527";"0.55";"0.9";"0.5";"1.8";"0.3";"0.8";"0.8";"0.45";"0.1";"0.5";"0.7";"0.05";"1";"1"
"Bronze Statue of Ben Ten";"53";"2";"0";"2";"2";"12";"8386";"1.2";"1.2";"1.3";"1.2";"1.2";"0.8";"1";"0.1";"0.1";"0.2";"0.5";"0.5";"1";"0.8"
"Bronze Statue of Thorsten Cragstone";"53";"2";"0";"2";"2";"16";"8715";"1.2";"1.2";"1.3";"1.2";"1.2";"0.8";"1";"0.1";"0.1";"0.2";"0.5";"0.5";"1";"0.8"
"Bronze Statue of a Zharalim";"53";"2";"0";"2";"2";"13";"9004";"1.2";"1.2";"1.3";"1.2";"1.2";"0.8";"1";"0.1";"0.1";"0.2";"0.5";"0.5";"1";"0.8"
"Gout";"53";"2";"0";"0";"4";"8";"8390";"0.85";"0.85";"0.85";"1";"100";"0.85";"0.85";"0.45";"0.45";"0.45";"0";"0.65";"0.3";"0.3"
"Charge";"53";"2";"0";"0";"4";"27";"8426";"0.85";"0.85";"0.85";"0.85";"0.85";"1";"100";"0.45";"0.45";"0.45";"0.3";"0.3";"0.65";"0"
"Royal Mite Sentry";"53";"2";"0";"2";"2";"21";"8481";"0.51";"0.33";"0.33";"0.51";"0.5";"0.5";"0.33";"0.7";"0.8";"0.8";"1";"0.75";"1";"0.8"
"Olthoi Swarm Gardener";"53";"2";"0";"2";"2";"4";"9193";"1.1";"0.8";"0.8";"1";"1.1";"1.1";"1";"0.75";"1";"1";"0.75";"0.75";"0.25";"0.4"
"Mausoleum Warden";"55";"2";"0";"2";"2";"1";"0";"0.8";"0.42";"0.62";"0.38";"0.5";"0.62";"0.7";"1";"0.52";"0.75";"1";"0.2";"0.75";"0.86"
"Mausoleum Guardian";"55";"2";"0";"2";"2";"1";"0";"0.8";"0.42";"0.62";"0.38";"0.5";"0.62";"0.7";"1";"0.52";"0.75";"1";"0.2";"0.75";"0.86"
"Falatacot Missionary";"55";"2";"0";"2";"2";"0";"6000";"0.8";"0.42";"0.62";"0.38";"0.5";"0.62";"0.7";"1";"0.52";"0.75";"1";"0.2";"0.75";"0.86"
"Dranith Menacet";"55";"2";"0";"2";"2";"0";"0";"0.76";"0.76";"0.68";"0.84";"0.64";"0.76";"0.64";"0.5";"0.5";"0.33";"0.25";"0.67";"0.5";"0.25"
"Minion Leader";"55";"2";"0";"2";"2";"1";"0";"0.76";"0.76";"0.68";"0.84";"0.64";"0.76";"0.64";"0.5";"0.5";"0.33";"0.25";"0.67";"0.5";"0.25"
"Muculent Moarsman";"56";"2";"0";"2";"2";"25";"6800";"0.39";"0.57";"0.57";"0.25";"0.4";"1.13";"0.7";"0.55";"0.8";"0.8";"1";"0.38";"0.8";"1"
"Wily Monouga";"58";"2";"0";"2";"2";"2";"10128";"0.3";"0.74";"0.04";"0.6";"0.04";"0.36";"0.07";"0.6";"0.9";"0.45";"0.45";"1";"0.75";"0.55"
"Royal Mite Squire";"58";"2";"0";"2";"2";"36";"9510";"0.51";"0.33";"0.33";"0.51";"0.5";"0.5";"0.33";"0.7";"0.8";"0.8";"1";"0.75";"1";"0.8"
"Olthoi Swarm Nymph";"58";"2";"0";"2";"2";"39";"10112";"0.9";"0.8";"0.7";"1";"1";"1.2";"1";"0.75";"1";"1";"0.75";"0.75";"0.42";"0.25"
"Obsidian Golem";"61";"2";"0";"0";"4";"217";"11131";"1.41";"1.76";"1.2";"0.63";"1.75";"0.67";"1.75";"0.53";"0.9";"1";"0.4";"0.1";"0.2";"0.4"
"Olthoi Soldier";"61";"2";"0";"2";"2";"331";"11853";"0.66";"0.8";"0.6";"1";"1";"1.2";"1";"0.75";"1";"1";"0.75";"0.75";"0.42";"0.25"
"Revenant";"61";"2";"0";"2";"2";"215";"12057";"0.8";"0.47";"0.65";"0.03";"0.5";"0.65";"0.72";"1";"0.52";"0.75";"1";"0.1";"0.75";"0.86"
"Revenant";"61";"2";"0";"2";"2";"1";"12057";"0.8";"0.47";"0.65";"0.03";"0.5";"0.65";"0.72";"1";"0.52";"0.75";"1";"0.1";"0.75";"0.86"
"Shadow Lieutenant";"61";"2";"0";"2";"2";"259";"11780";"1";"0.76";"0.84";"0.57";"1";"0.62";"0.76";"1";"0.5";"0.67";"1";"0.1";"0.2";"0.5"
"Sata Sclavus";"61";"2";"0";"2";"2";"163";"11030";"0.8";"0.63";"0.39";"0.7";"0.63";"0.14";"0.14";"1";"0.75";"0.46";"0.75";"1";"0.25";"0.25"
"Flamma";"61";"2";"0";"0";"4";"18";"10744";"0.73";"0.73";"0.73";"1";"100";"0.78";"0.6";"0.45";"0.45";"0.45";"0";"0.65";"0.3";"0.3"
"Scintilla";"61";"2";"0";"0";"4";"39";"11488";"0.73";"0.73";"0.73";"0.78";"0.6";"1";"100";"0.45";"0.45";"0.45";"0.3";"0.3";"0.65";"0"
"Olthoi Soldier";"61";"2";"0";"2";"2";"190";"11853";"0.66";"0.8";"0.6";"1";"1";"1.2";"1";"0.75";"1";"1";"0.75";"0.75";"0.42";"0.25"
"Shallows Destroyer";"61";"2";"0";"2";"2";"1";"10366";"0.78";"0.9";"0.78";"0.56";"1";"0.65";"0.78";"0.85";"1";"0.85";"1";"0.52";"0.45";"0.85"
"Skeleton Bone Knight";"61";"2";"0";"2";"2";"81";"11606";"0.37";"0.16";"0.5";"0.05";"0.82";"0.17";"0.33";"0.58";"0.25";"1";"0.9";"0.3";"0.42";"0.4"
"Revenant";"61";"2";"0";"2";"2";"12";"12057";"0.8";"0.47";"0.65";"0.03";"0.5";"0.65";"0.72";"1";"0.52";"0.75";"1";"0.1";"0.75";"0.86"
"Gigas Raider";"61";"2";"0";"2";"2";"28";"12054";"0.57";"0.57";"0.57";"0.36";"0.17";"0.86";"0.8";"0.66";"0.66";"0.66";"0.25";"0.42";"0.9";"1"
"Opor Niffis";"61";"2";"0";"0";"4";"12";"11305";"1";"0.86";"0.86";"0.98";"0.86";"0.98";"0.86";"1";"0.5";"0.5";"0.5";"0.91";"0.91";"0.5"
"Dire Ursuin";"61";"2";"0";"2";"2";"0";"10774";"0.56";"0.8";"0.56";"0.56";"0.73";"0.56";"0.56";"0.58";"1";"0.58";"0.86";"0.58";"0.58";"0.58"
"Caulnalain Satellite Fragment";"61";"2";"0";"0";"4";"4";"8200";"1.1";"1";"0.9";"1.1";"2";"2";"1";"1";"0.9";"1";"0";"0.6";"0.3";"1"
"Gigas Raider";"61";"2";"0";"2";"2";"42";"12054";"0.57";"0.57";"0.57";"0.36";"0.17";"0.86";"0.8";"0.66";"0.66";"0.66";"0.25";"0.42";"0.9";"1"
"Shadow Lieutenant";"61";"2";"0";"2";"2";"66";"11780";"1";"0.76";"0.84";"0.57";"1";"0.62";"0.76";"1";"0.5";"0.67";"1";"0.1";"0.2";"0.5"
"Tumideon Hollow Minion";"61";"2";"0";"0";"4";"37";"12571";"0.76";"0.76";"0.68";"0.84";"0.64";"0.76";"0.64";"0.5";"0.5";"0.33";"0.25";"0.67";"0.5";"0.25"
"Flamma";"61";"2";"0";"0";"4";"26";"10744";"0.73";"0.73";"0.73";"1";"100";"0.78";"0.6";"0.4";"0.4";"0.4";"0";"1";"0.5";"0.1"
"Revenant";"61";"2";"0";"2";"2";"3";"12057";"0.8";"0.47";"0.65";"0.03";"0.5";"0.65";"0.72";"1";"0.52";"0.75";"1";"0.1";"0.75";"0.86"
"Ferocious Monouga";"61";"2";"0";"2";"2";"2";"11277";"0.3";"0.74";"0.04";"0.6";"0.04";"0.36";"0.07";"0.6";"0.9";"0.45";"0.45";"1";"0.75";"0.55"
"Tumideon Hollow Minion";"61";"2";"0";"0";"4";"0";"12571";"0.76";"0.76";"0.68";"0.84";"0.64";"0.76";"0.64";"0.5";"0.5";"0.33";"0.25";"0.67";"0.5";"0.25"
"Olthoi Soldier";"61";"2";"0";"2";"2";"3";"11853";"0.66";"0.8";"0.6";"1";"1";"1.2";"1";"0.75";"1";"1";"0.75";"0.75";"0.42";"0.25"
"Pure One";"61";"2";"0.25";"2";"2";"0";"15103";"1";"1";"1";"0.79";"1";"1";"0.79";"1";"1";"1";"1";"0.5";"1";"0.5"
"Lugian Warlord";"61";"2";"0.25";"2";"2";"0";"16569";"0.57";"0.57";"0.57";"0.36";"0.17";"0.86";"0.8";"0.66";"0.66";"0.66";"0.25";"0.42";"0.9";"1"
"Subtle Simulacrum";"61";"2";"0";"2";"2";"13";"11895";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1"
"Subtle Simulacrum";"61";"2";"0";"2";"2";"3";"11895";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1"
"Singular Gigas Raider";"61";"2";"0";"2";"2";"27";"12054";"0.57";"0.57";"0.57";"0.36";"0.17";"0.86";"0.8";"0.66";"0.66";"0.66";"0.25";"0.42";"0.9";"1"
"Frost";"61";"2";"0";"0";"4";"0";"10963";"0.85";"0.85";"0.85";"1";"0.8";"0.085";"0.85";"0.4";"0.4";"0.4";"0.6";"0.1";"0.4";"0.4"
"Frost";"61";"2";"0";"0";"4";"41";"10963";"0.85";"0.85";"0.85";"1";"0.8";"0.085";"0.85";"0.45";"0.45";"0.45";"0.65";"0";"0.3";"0.3"
"Shivver";"61";"2";"0";"0";"4";"23";"11351";"0.85";"0.85";"0.85";"1";"1";"0.85";"0.85";"0.45";"0.45";"0.45";"0.65";"0";"0.3";"0.3"
"Shivver";"61";"2";"0";"0";"4";"2";"11351";"0.85";"0.85";"0.85";"1";"1";"0.85";"0.85";"0.25";"0.25";"0.25";"0.4";"0.1";"0.25";"0.25"
"Obsidian Golem";"61";"2";"0";"0";"4";"1";"11131";"1.41";"1.76";"1.2";"0.63";"1.75";"0.67";"1.75";"0.53";"0.9";"1";"0.4";"0.1";"0.2";"0.4"
"Tumideon Hollow Minion";"61";"2";"0";"0";"4";"4";"12571";"0.76";"0.76";"0.68";"0.84";"0.64";"0.76";"0.64";"0.5";"0.5";"0.33";"0.25";"0.67";"0.5";"0.25"
"Flamma";"61";"2";"0";"0";"4";"1";"10744";"0.73";"0.73";"0.73";"1";"100";"0.78";"0.6";"0.4";"0.4";"0.4";"0";"1";"0.5";"0.1"
"Scintilla";"61";"2";"0";"0";"4";"1";"11488";"0.73";"0.73";"0.73";"0.78";"0.6";"1";"100";"0.4";"0.4";"0.4";"0.1";"0.5";"1";"0"
"Tusker Redeemer";"61";"2";"0";"2";"2";"74";"10328";"0.66";"0.8";"0.66";"1";"0.7";"1";"1";"0.5";"1";"0.75";"1";"0.75";"0.75";"0.25"
"Tusker Redeemer";"61";"2";"0";"2";"2";"92";"10328";"0.66";"0.8";"0.66";"1";"0.7";"1";"1";"0.5";"1";"0.75";"1";"0.75";"0.75";"0.25"
"Tusker Redeemer";"61";"2";"0";"2";"2";"4";"10328";"0.66";"0.8";"0.66";"1";"0.7";"1";"1";"0.5";"1";"0.75";"1";"0.75";"0.75";"0.25"
"Banderling Rogue";"61";"2";"0";"2";"2";"41";"10472";"0.46";"0.31";"0.52";"0.46";"0.83";"0.31";"1.09";"0.76";"0.65";"0.5";"1.08";"0.76";"0.65";"1.32"
"Obsidian Excavation Golem";"61";"2";"0";"0";"4";"14";"11131";"1.41";"1.76";"1.2";"0.63";"1.75";"0.67";"1.75";"0.53";"0.9";"1";"0.4";"0.1";"0.2";"0.4"
"Virindi Councillor";"61";"2";"0";"0";"4";"22";"19474";"1";"1";"1";"0.72";"1";"1";"0.72";"1";"1";"1";"1";"0.5";"1";"0.5"
"Royal Mite Matron";"61";"2";"0";"2";"2";"6";"10908";"0.61";"0.39";"0.39";"0.59";"0.5";"0.5";"0.39";"0.7";"0.8";"0.8";"1";"0.75";"1";"0.8"
"Knife";"61";"2";"0";"2";"2";"0";"6740";"0.9";"1";"1.1";"0.4";"0.4";"1";"0.6";"0.67";"0.67";"0.67";"0.67";"0.67";"0.67";"0.67"
"Crystal Spur";"61";"2";"0";"0";"4";"40";"6400";"1";"1";"1";"1.19";"100";"2.78";"1";"1";"1";"1";"0";"0.65";"0.3";"1"
"Olthoi Soldier";"61";"2";"0";"2";"2";"556";"11853";"0.66";"0.8";"0.6";"1";"1";"1.2";"1";"0.75";"1";"1";"0.75";"0.75";"0.42";"0.25"
"Jungle Phyntos Wasp";"61";"2";"0";"0";"4";"17";"9148";"0.8";"0.8";"0.5";"0.64";"0.64";"0.64";"0.17";"1";"1";"1";"0.75";"0.75";"0.75";"0.25"
"Sable Gromnie";"61";"2";"0";"2";"2";"23";"11962";"1";"1";"1";"0.7";"0.7";"0.7";"0.7";"1";"1";"1";"0.5";"0.5";"0.5";"0.5"
"Banderling Striker";"62";"2";"0";"2";"2";"0";"8837";"0.46";"0.31";"0.52";"0.46";"0.83";"0.31";"1.09";"0.76";"0.65";"0.5";"1.08";"0.76";"0.65";"1.32"
"Albino Tusker";"27";"3";"0";"2";"2";"0";"1864";"0.5";"0.8";"0.66";"1";"0.7";"1";"1";"0.5";"1";"0.75";"1";"0.75";"0.75";"0.25"
"Albino Tusker";"27";"3";"0";"2";"2";"0";"1864";"0.5";"0.8";"0.66";"1";"0.7";"1";"1";"0.5";"1";"0.75";"1";"0.75";"0.75";"0.25"
"Granite Golem";"32";"3";"0";"1";"2";"0";"2674";"1.31";"1.74";"1.2";"0.44";"1.63";"0.58";"1.63";"0.53";"0.9";"1";"0.4";"0.1";"0.33";"0.4"
"Tumerok Gladiator";"35";"3";"0";"1";"2";"3";"2000";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1"
